book;chapter;verse;sentence#;clause#;lex;status;sense_label;sense;action_status;action;#dos;#pdos;#ndos;#kdos;#ldos;#idos;#cdos;#inds;#locs;#cpls;#bens;text
Ecclesiastes;2;5;15;1;"<FH";;"<d->";"do; make; perform; observe [3|garden and park]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<#JTJ ] [2|LJ ] [3|GNWT WPRDSJM ]"
Ecclesiastes;2;6;17;1;"<FH";;"<d->";"do; make; perform; observe [3|pool water]";!;"";0;1;0;0;0;0;0;0;0;0;0;"[1|<#JTJ ] [2|LJ ] [3|BRKWT MJM ]"
Ecclesiastes;2;8;22;1;"<FH";;"<d->";"do; make; perform; observe [3|sing and sing and comfort son the human, mankind lady and lady]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<#JTJ ] [2|LJ ] [3|#RJM W#RWT WT<NWGT BNJ H>DM #DH W#DWT00.]"
Ecclesiastes;2;11;30;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|#] [2|<#W ] [3|JDJ ]"
Ecclesiastes;2;11;30;5;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ]"
Ecclesiastes;2;12;35;3;"<FH";;"<d->";"do; make; perform; observe [3|~him]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>T >#R&] [2|KBR ] [3|<#WHW00.]"
Ecclesiastes;3;11;33;1;"<FH";;"<d->";"do; make; perform; observe [1|& the whole]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>T&HKL ] [2|<#H ] [3|JPH B<TW ]"
Ecclesiastes;3;11;35;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R&] [2|<#H ] [3|H>LHJM ] [4|MR># W<D&SWP00.]"
Ecclesiastes;3;12;36;4;"<FH";;"<d->";"do; make; perform; observe [3|good]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|L<#WT ] [3|VWB ] [4|BXJJW00.]"
Ecclesiastes;3;14;38;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|J<#H ] [3|H>LHJM ]"
Ecclesiastes;3;14;41;1;"<FH";;"<d->";"do; make; perform; observe [2|<relative> fear from to face~him]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|W] [2|H>LHJM ] [3|<#H ]"
Ecclesiastes;4;17;43;2;"<FH";;"<d->";"do; make; perform; observe [2|evil]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|R<00.]"
Ecclesiastes;6;12;33;1;"<FH";;"<d->";"do; make; perform; observe [2|~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<#M ] [3|KYL ]"
Ecclesiastes;7;14;28;1;"<FH";;"<d->";"do; make; perform; observe [1|even & this]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|GM >T&ZH ] [2|L<MT&ZH ] [3|<#H ] [4|H>LHJM ] [5|<L&DBRT ]"
Ecclesiastes;7;20;42;2;"<FH";;"<d->";"do; make; perform; observe [3|good]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|J<#H&] [3|VWB ]"
Ecclesiastes;7;29;63;2;"<FH";;"<n.>";"make [4|& the human, mankind] to be [5|right]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|>#R ] [2|<#H ] [3|H>LHJM ] [4|>T&H>DM ] [5|J#R ]"
Ecclesiastes;8;3;10;1;"<FH";;"<d->";"do; make; perform; observe [2|whole]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|KL&] [3|J<#H00.]"
Ecclesiastes;8;4;13;1;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH&] [2|T<#H00.]"
Ecclesiastes;8;10;26;5;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|KN&] [3|<#W ]"
Ecclesiastes;8;11;30;2;"<FH";;"<d->";"do; make; perform; observe [2|evil]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|R<00.]"
Ecclesiastes;8;12;31;1;"<FH";;"<d->";"do; make; perform; observe [4|evil]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|XV> ] [3|<#H ] [4|R< ] [5|M>T ]"
Ecclesiastes;9;10;28;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|BKXK ]"
Ecclesiastes;9;10;28;1;"<FH";;"<d->";"do; make; perform; observe [1|whole]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KL ] [2|<#H ]"
Ecclesiastes;10;19;39;1;"<FH";;"<d->";"do; make; perform; observe [3|bread]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L#XWQ ] [2|<#JM ] [3|LXM ]"
Ecclesiastes;11;5;11;5;"<FH";;"<d->";"do; make; perform; observe [3|& the whole]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|J<#H ] [3|>T&HKL00.]"
Ecclesiastes;12;12;23;1;"<FH";;"<d->";"do; make; perform; observe [2|letter]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<#WT ] [2|SPRJM ] [3|HRBH ]"
Threni;1;21;94;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|>TH ] [3|<#JT ]"
Threni;2;17;73;1;"<FH";;"<d->";"do; make; perform; observe [2|<relative> ponder]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|<#H ] [2|JHWH ]"
Esther;1;3;3;1;"<FH";;"<d->";"do; make; perform; observe [4|drinking]";!;"";0;1;0;0;0;0;0;0;0;0;0;"[1|BJMJM HHM ] [2|B#NT #LW# ] [3|<#H ] [4|M#TH ] [5|LKL&#RJW W<BDJW XJL PRS WMDJ HPRTMJM W#RJ HMDJNWT LPNJW00.]"
Esther;1;5;4;1;"<FH";wrn;"<dp>";"do; make; perform; observe [5|drinking] at [7|in court garden palace the king]";?;"[7|in court garden palace the king] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|<#H ] [3|HMLK ] [4|LKL&H<M LMGDWL W<D&QVN ] [5|M#TH ] [6|#B<T JMJM ] [7|BXYR GNT BJTN HMLK00.]"
Esther;1;8;11;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|KRYWN >J#&W>J#00.]"
Esther;1;9;12;1;"<FH";wrn;"<dp>";"do; make; perform; observe [3|drinking woman] at [4|house the kingship]";?;"[4|house the kingship] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|GM W#TJ HMLKH ] [2|<#TH ] [3|M#TH N#JM ] [4|BJT HMLKWT ]"
Esther;1;15;21;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|BMLKH W#TJ ]"
Esther;1;15;21;3;"<FH";;"<d->";"do; make; perform; observe [4|& word the king Ahasuerus in hand the official]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|<L >#R ] [2|L>&] [3|<#TH ] [4|>T&M>MR HMLK >X#WRW# BJD HSRJSJM00.]"
Esther;1;20;33;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R&] [2|J<#H ]"
Esther;1;21;37;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|HMLK ] [4|KDBR MMWKN00.]"
Esther;2;1;1;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|>T >#R&] [3|<#TH ]"
Esther;2;4;9;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|KN00.]"
Esther;2;18;41;1;"<FH";;"<d->";"do; make; perform; observe [4|drinking great & drinking Esther]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|HMLK ] [4|M#TH GDWL >T M#TH >STR ] [5|LKL&#RJW W<BDJW ]"
Esther;2;18;42;1;"<FH";;"<d->";"do; make; perform; observe [2|release]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|HNXH ] [3|LMDJNWT ] [4|<#H ]"
Esther;2;20;45;3;"<FH";;"<d->";"do; make; perform; observe [2|& word Mordecai]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|>T&M>MR MRDKJ ] [3|>STR ] [4|<#H ]"
Esther;3;8;25;1;"<FH";;"<d->";"do; make; perform; observe [2|& orders the king]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|>T&DTJ HMLK ] [3|>JNM ] [4|<#JM ]"
Esther;3;11;33;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|BW ] [3|KVWB B<JNJK00.]"
Esther;4;17;42;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|KKL ]"
Esther;5;4;16;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R&] [2|<#JTJ ] [3|LW00.]"
Esther;5;5;18;2;"<FH";;"<d->";"do; make; perform; observe [2|& word Esther]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|>T&DBR >STR ]"
Esther;5;5;19;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R&] [2|<#TH ] [3|>STR00.]"
Esther;5;8;27;5;"<FH";;"<d->";"do; make; perform; observe [3|& request~me]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|L<#WT ] [3|>T&BQ#TJ ]"
Esther;5;8;27;7;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|><#H ] [3|LHM ]"
Esther;5;8;28;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|MXR ] [3|><#H ] [4|KDBR HMLK00.]"
Esther;5;12;40;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R&] [2|<#TH ]"
Esther;5;14;44;1;"<FH";;"<d->";"do; make; perform; observe [2|tree high five cubit]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|J<#W&] [2|<Y GBH XM#JM >MH ]"
Esther;5;14;49;1;"<FH";;"<d->";"do; make; perform; observe [3|the tree]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|H<Y00.]"
Esther;6;6;18;2;"<FH";wrn;"<-p>";"act; take action at [2|in the man]";?;"[2|in the man] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|L<#WT ] [2|B>J# ]"
Esther;6;6;20;2;"<FH";;"<d->";"do; make; perform; observe [2|preciousness]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|JQR ]"
Esther;6;10;32;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|W] [2|<#H&] [3|KN ] [4|LMRDKJ HJHWDJ ]"
Esther;6;14;48;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R&] [2|<#TH ] [3|>STR00.]"
Esther;7;5;17;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|KN00.]"
Esther;7;9;33;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|>#R&] [2|<#H ] [3|HMN ] [4|LMRDKJ ]"
Esther;9;5;11;1;"<FH";wrn;"<-p>";"act; take action at [3|in hate~them:mm]";?;"[3|in hate~them:mm] taken as locative adjunct";0;0;0;0;0;0;0;0;1;0;0;"[1|W] [2|J<#W ] [3|B#N>JHM ] [4|KRYWNM00.]"
Esther;9;12;21;2;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH ] [2|<#W ]"
Esther;9;13;28;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|KDT HJWM ]"
Esther;9;17;42;1;"<FH";;"<n.>";"make [3|&~him] to be [4|day drinking and joy]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W] [2|<#H ] [3|>TW ] [4|JWM M#TH W#MXH00.]"
Esther;9;18;45;1;"<FH";;"<n.>";"make [3|&~him] to be [4|day drinking and joy]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W] [2|<#H ] [3|>TW ] [4|JWM M#TH W#MXH00.]"
Esther;9;19;46;1;"<FH";;"<n.>";"make [4|& day four -teen to month Adar] to be [5|joy and drinking]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|<L&KN ] [2|HJHWDJM HPRZJM ] [3|<#JM ] [4|>T JWM >RB<H <#R LXD# >DR ] [5|#MXH WM#TH ]"
Esther;9;21;48;6;"<FH";;"<d->";"do; make; perform; observe [3|& day four -teen to month Adar and & day five -teen in~him]";!;"";0;1;0;0;0;0;0;0;0;0;0;"[1|LHJWT ] [2|<#JM ] [3|>T JWM >RB<H <#R LXD# >DR W>T JWM&XM#H <#R BW ] [4|BKL&#NH W#NH00.]"
Esther;9;22;48;11;"<FH";;"<n.>";"make [2|&~them:mm] to be [3|day drinking and joy]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|>WTM ] [3|JMJ M#TH W#MXH ]"
Esther;9;23;49;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ]"
Esther;9;27;57;3;"<FH";;"<d->";"do; make; perform; observe [3|& two the day the these]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|LHJWT ] [2|<#JM ] [3|>T #NJ HJMJM H>LH ] [4|KKTBM WKZMNM ] [5|BKL&#NH W#NH00.]"
Daniel;1;13;27;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|<#H ] [2|<M&<BDJK00.]"
Daniel;8;4;18;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;1;0;0;0;0;0;0;0;"[1|W] [2|<#H ] [3|KRYNW ]"
Daniel;8;12;47;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#TH ]"
Daniel;8;24;86;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#H ]"
Daniel;8;27;100;1;"<FH";;"<d->";"do; make; perform; observe [3|& work the king]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|><#H ] [3|>T&ML>KT HMLK ]"
Daniel;9;14;28;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|<#H ]"
Daniel;9;15;31;3;"<FH";wrn;"<di>";"do; make; perform; observe [4|name as the day the this] for [3|to~you:m]";?;"[3|to~you:m] taken as benefactive adjunct";1;0;0;0;0;0;0;1;0;0;0;"[1|W] [2|T<#&] [3|LK ] [4|#M KJWM HZH ]"
Daniel;9;19;46;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#H ]"
Daniel;11;3;9;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#H ] [3|KRYWNW00.]"
Daniel;11;6;18;2;"<FH";;"<d->";"do; make; perform; observe [2|uprightness]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|MJ#RJM ]"
Daniel;11;7;25;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#H ] [3|BHM ]"
Daniel;11;16;59;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|KRYWNW ]"
Daniel;11;17;65;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#H ]"
Daniel;11;23;86;1;"<FH";;"<d->";"do; make; perform; observe [3|deceit]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<#H ] [3|MRMH ]"
Daniel;11;24;90;1;"<FH";;"<d->";"do; make; perform; observe [2|<relative> not make father~him and father father~him]";!;"";0;0;0;0;0;0;1;0;0;0;0;"[1|W] [2|<#H ]"
Daniel;11;24;90;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|L>&] [3|<#W ] [4|>BTJW W>BWT >BTJW ]"
Daniel;11;28;106;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#H ]"
Daniel;11;30;115;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#H ]"
Daniel;11;32;124;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#W00.]"
Daniel;11;36;131;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#H ] [3|KRYWNW ] [4|HMLK ]"
Daniel;11;39;144;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#H ] [3|LMBYRJ M<ZJM ] [4|<M&>LWH NKR ]"
Esra;3;4;10;1;"<FH";;"<d->";"do; make; perform; observe [3|& festival the cover of foliage]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<#W ] [3|>T&XG HSKWT ] [4|KKTWB ]"
Esra;3;9;16;3;"<FH";wrn;"<dp>";"do; make; perform; observe [2|the work] at [3|in house the god(s)]";?;"[3|in house the god(s)] taken as locative adjunct";1;0;0;0;0;0;0;0;1;0;0;"[1|<L&<#H ] [2|HML>KH ] [3|BBJT H>LHJM S ]"
Esra;6;19;42;1;"<FH";;"<d->";"do; make; perform; observe [4|& the Passover]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<#W ] [3|BNJ&HGWLH ] [4|>T&HPSX ] [5|B>RB<H <#R LXD# HR>#WN00.]"
Esra;6;22;47;1;"<FH";;"<d->";"do; make; perform; observe [3|festival matzah]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<#W ] [3|XG&MYWT ] [4|#B<T JMJM ] [5|B#MXH ]"
Esra;7;10;13;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|L<#T ]"
Esra;10;4;15;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#H00.]"
Esra;10;5;17;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|KDBR HZH ]"
Esra;10;11;37;1;"<FH";;"<d->";"do; make; perform; observe [3|pleasure~him]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#W ] [3|RYWNW ]"
Esra;10;12;41;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT00.]"
Esra;10;16;48;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<#W&] [3|KN ] [4|BNJ HGWLH ]"
Nehemia;1;9;26;1;"<FH";;"<d->";"do; make; perform; observe [3|&~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|<#JTM ] [3|>TM ]"
Nehemia;2;12;43;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;1;0;0;0;0;0;0;"[1|L<#WT ] [2|LJRW#LM ]"
Nehemia;2;16;54;3;"<FH";;"<d->";"do; make; perform; observe [2|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|MH ] [3|>NJ ] [4|<#H ]"
Nehemia;2;19;70;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|>TM ] [3|<#JM ]"
Nehemia;3;16;38;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|H] [2|<#WJH ]"
Nehemia;3;34;65;1;"<FH";;"<d->";"do; make; perform; observe [1|what]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|MH ] [2|HJHWDJM H>MLLJM ] [3|<#JM ]"
Nehemia;3;38;85;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT00.]"
Nehemia;4;2;3;4;"<FH";;"<d->";"do; make; perform; observe [4|confusion]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|L<#WT ] [3|LW ] [4|TW<H00.]"
Nehemia;4;10;27;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|XYJ N<RJ ] [2|<#JM ] [3|BML>KH ]"
Nehemia;4;11;31;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|B>XT JDW ] [2|<#H ] [3|BML>KH ]"
Nehemia;4;15;42;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|>NXNW ] [3|<#JM ] [4|BML>KH ]"
Nehemia;5;9;33;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R&] [2|>TM ] [3|<#JM ]"
Nehemia;5;12;41;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KN ] [2|N<#H ]"
Nehemia;5;12;43;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|KDBR HZH00.]"
Nehemia;5;13;51;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<# ] [3|H<M ] [4|KDBR HZH00.]"
Nehemia;5;15;56;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|>NJ ] [3|L>&] [4|<#JTJ ] [5|KN ] [6|MPNJ JR>T >LHJM00.]"
Nehemia;5;19;65;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R&] [2|<#JTJ ] [3|<L&H<M HZH00.]"
Nehemia;6;2;6;2;"<FH";;"<d->";"do; make; perform; observe [3|evil]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|LJ ] [3|R<H00.]"
Nehemia;6;3;8;1;"<FH";;"<d->";"do; make; perform; observe [1|work great]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|ML>KH GDWLH ] [2|>NJ ] [3|<#H ]"
Nehemia;6;13;52;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|><#H&] [3|KN ]"
Nehemia;8;4;6;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|<#W ] [3|LDBR ]"
Nehemia;8;12;39;5;"<FH";;"<d->";"do; make; perform; observe [3|joy great]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|L<#WT ] [3|#MXH GDWLH ]"
Nehemia;8;15;44;2;"<FH";;"<d->";"do; make; perform; observe [2|cover of foliage]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L<#T ] [2|SKT ] [3|KKTWB00.]"
Nehemia;8;16;47;1;"<FH";;"<d->";"do; make; perform; observe [4|cover of foliage]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<#W ] [3|LHM ] [4|SKWT ]"
Nehemia;8;17;48;1;"<FH";;"<d->";"do; make; perform; observe [4|cover of foliage]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<#W ] [3|KL&HQHL ] [4|SKWT ]"
Nehemia;8;17;50;1;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|KJ ] [2|L>&] [3|<#W ] [4|MJMJ J#W< BN&NWN ] [5|KN ] [6|BNJ J#R>L ] [7|<D HJWM HHW> ]"
Nehemia;8;18;53;1;"<FH";;"<d->";"do; make; perform; observe [3|festival]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<#W&] [3|XG ] [4|#B<T JMJM ]"
Nehemia;9;6;18;1;"<FH";;"<d->";"do; make; perform; observe [3|& the heavens heavens the heavens and whole service~them:mm]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>TH ] [2|<#JT ] [3|>T&H#MJM #MJ H#MJM WKL&YB>M ]"
Nehemia;9;10;27;1;"<FH";;"<d->";"do; make; perform; observe [4|name]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|T<#&] [3|LK ] [4|#M ] [5|KHJWM HZH00.]"
Nehemia;9;17;44;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R ] [2|<#JT ] [3|<MHM ]"
Nehemia;9;18;49;1;"<FH";;"<d->";"do; make; perform; observe [5|bull molten image]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|>P ] [2|KJ&] [3|<#W ] [4|LHM ] [5|<GL MSKH ]"
Nehemia;9;18;52;1;"<FH";;"<d->";"do; make; perform; observe [3|contumely great]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<#W ] [3|N>YWT GDLWT00.]"
Nehemia;9;24;70;3;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|BHM ] [3|KRYWNM00.]"
Nehemia;9;26;81;1;"<FH";;"<d->";"do; make; perform; observe [3|contumely great]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|J<#W ] [3|N>YWT GDWLT00.]"
Nehemia;9;28;88;3;"<FH";;"<d->";"do; make; perform; observe [2|evil]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|L<#WT ] [2|R< ] [3|LPNJK ]"
Nehemia;9;29;98;2;"<FH";;"<-->";"act; take action";!;"";0;0;0;0;0;0;0;0;0;0;0;"[1|>#R&] [2|J<#H ] [3|>DM ]"
Nehemia;9;31;106;1;"<FH";;"<n.>";"make [4|~them:mm] to be [5|destruction]";!;"";0;1;1;0;0;0;0;0;0;0;0;"[1|W] [2|BRXMJK HRBJM ] [3|L>&] [4|<#JTM ] [5|KLH ]"
Nehemia;9;33;112;1;"<FH";;"<d->";"do; make; perform; observe [2|trustworthiness]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|KJ&] [2|>MT ] [3|<#JT ]"
Nehemia;9;34;114;1;"<FH";;"<d->";"do; make; perform; observe [5|instruction~you:m]";!;"";1;0;0;0;0;0;0;0;0;0;0;"[1|W] [2|>T&MLKJNW #RJNW KHNJNW W>BTJNW ] [3|L> ] [4|<#W ] [5|TWRTK ]"
